class,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20
1,0.08974359,0.102564103,0.069230769,0.015384615,0.028205128,0.002564103,0.017948718,0.102564103,0.094871795,0.053846154,0.064102564,0.066666667,0.015384615,0.025641026,0.041025641,0.038461538,0.023076923,0.053846154,0.030769231,0.064102564
1,0.066193853,0.108747045,0.030732861,0.01891253,0.047281324,0.009456265,0.028368794,0.061465721,0.082742317,0.04964539,0.044917258,0.035460993,0.011820331,0.023640662,0.066193853,0.056737589,0.073286052,0.087470449,0.042553191,0.054373522
1,0.097320169,0.073342736,0.074753173,0.028208745,0.026798307,0.002820874,0.016925247,0.088857546,0.104372355,0.039492243,0.046544429,0.059238364,0.002820874,0.016925247,0.063469676,0.045133992,0.039492243,0.086036671,0.028208745,0.059238364
1,0.063882064,0.122850123,0.044226044,0.036855037,0.044226044,0.007371007,0.024570025,0.058968059,0.115479115,0.049140049,0.036855037,0.039312039,0.002457002,0.024570025,0.081081081,0.046683047,0.056511057,0.068796069,0.01965602,0.056511057
1,0.044711014,0.106870229,0.063249727,0.017448201,0.057797165,0.020719738,0.033805889,0.050163577,0.07306434,0.028353326,0.066521265,0.042529989,0.018538713,0.020719738,0.034896401,0.098146129,0.028353326,0.092693566,0.042529989,0.058887677
1,0.053892216,0.115768463,0.069860279,0.025948104,0.069860279,0.001996008,0.031936128,0.057884232,0.053892216,0.037924152,0.037924152,0.037924152,0.007984032,0.017964072,0.0499002,0.087824351,0.01996008,0.107784431,0.051896208,0.061876248
1,0.113138686,0.054744526,0.087591241,0.01459854,0.025547445,0.010948905,0.040145985,0.105839416,0.080291971,0.025547445,0.062043796,0.054744526,0.018248175,0.010948905,0.051094891,0.062043796,0.025547445,0.083941606,0.02919708,0.04379562
1,0.030120482,0.114457831,0.072289157,0.036144578,0.048192771,0.006024096,0.036144578,0.030120482,0.042168675,0.018072289,0.072289157,0.084337349,0.012048193,0.036144578,0.060240964,0.072289157,0.054216867,0.072289157,0.048192771,0.054216867
1,0.078313253,0.13253012,0.060240964,0.024096386,0.024096386,0.012048193,0.024096386,0.036144578,0.060240964,0.036144578,0.072289157,0.036144578,0,0.018072289,0.120481928,0.030120482,0.030120482,0.090361446,0.054216867,0.060240964
1,0.053719008,0.064049587,0.041322314,0.02892562,0.066115702,0.01446281,0.037190083,0.070247934,0.07231405,0.059917355,0.049586777,0.041322314,0.004132231,0.039256198,0.066115702,0.059917355,0.037190083,0.070247934,0.049586777,0.074380165
1,0.079081633,0.119897959,0.068877551,0.020408163,0.017857143,0.007653061,0.020408163,0.066326531,0.102040816,0.056122449,0.040816327,0.071428571,0.007653061,0.030612245,0.038265306,0.053571429,0.040816327,0.051020408,0.045918367,0.06122449
1,0.112676056,0.084507042,0.056338028,0.023474178,0.042253521,0.009389671,0.004694836,0.084507042,0.136150235,0.0657277,0.051643192,0.051643192,0.014084507,0.018779343,0.051643192,0.018779343,0.051643192,0.042253521,0.023474178,0.056338028
1,0.064748201,0.091127098,0.052757794,0.011990408,0.014388489,0.002398082,0,0.067146283,0.18705036,0.014388489,0.074340528,0.079136691,0,0.014388489,0.059952038,0.045563549,0.055155875,0.098321343,0.028776978,0.038369305
1,0.081280788,0.051724138,0.066502463,0.034482759,0.02955665,0.002463054,0.032019704,0.108374384,0.128078818,0.027093596,0.071428571,0.066502463,0.017241379,0.022167488,0.036945813,0.04679803,0.014778325,0.071428571,0.044334975,0.04679803
1,0.066869301,0.100303951,0.036474164,0.036474164,0.066869301,0.009118541,0.027355623,0.05775076,0.05775076,0.048632219,0.039513678,0.051671733,0.003039514,0.030395137,0.060790274,0.066869301,0.039513678,0.097264438,0.054711246,0.048632219
1,0.048387097,0.086510264,0.060117302,0.027859238,0.063049853,0.013196481,0.032258065,0.055718475,0.104105572,0.039589443,0.052785924,0.04398827,0.014662757,0.023460411,0.041055718,0.079178886,0.029325513,0.080645161,0.04398827,0.060117302
1,0.083491461,0.091081594,0.055028463,0.022770398,0.04743833,0.007590133,0.026565465,0.072106262,0.072106262,0.036053131,0.037950664,0.064516129,0.009487666,0.020872865,0.05313093,0.068311195,0.043643264,0.077798861,0.043643264,0.066413662
1,0.047945205,0.123287671,0.089041096,0.01369863,0.054794521,0.01369863,0.047945205,0.075342466,0.054794521,0.02739726,0.04109589,0.034246575,0.02739726,0.006849315,0.04109589,0.061643836,0.061643836,0.089041096,0.068493151,0.020547945
1,0.080717489,0.058295964,0.094170404,0.01793722,0.02690583,0.00896861,0.01793722,0.085201794,0.112107623,0.013452915,0.058295964,0.089686099,0.031390135,0.00896861,0.00896861,0.080717489,0.040358744,0.067264574,0.058295964,0.040358744
1,0.077005348,0.075935829,0.065240642,0.011764706,0.027807487,0.004278075,0.018181818,0.04171123,0.068449198,0.054545455,0.073796791,0.045989305,0.004278075,0.022459893,0.097326203,0.056684492,0.044919786,0.109090909,0.052406417,0.048128342
1,0.1,0.078,0.068,0.018,0.036,0,0.024,0.082,0.088,0.034,0.074,0.058,0.016,0.028,0.052,0.06,0.024,0.066,0.04,0.054
1,0.03986711,0.166112957,0.07641196,0.013289037,0.03654485,0.013289037,0.023255814,0.03654485,0.066445183,0.043189369,0.043189369,0.03986711,0.009966777,0.033222591,0.03986711,0.049833887,0.073089701,0.073089701,0.066445183,0.053156146
1,0.023728814,0.142372881,0.077966102,0.016949153,0.040677966,0,0.023728814,0.06779661,0.115254237,0.027118644,0.057627119,0.050847458,0.010169492,0.030508475,0.033898305,0.054237288,0.074576271,0.071186441,0.016949153,0.06440678
1,0.067307692,0.067307692,0.057692308,0.019230769,0.057692308,0.019230769,0.048076923,0.096153846,0.038461538,0.067307692,0.057692308,0.028846154,0.028846154,0.009615385,0.019230769,0.115384615,0.019230769,0.086538462,0.019230769,0.076923077
1,0.089506173,0.086419753,0.067901235,0.021604938,0.040123457,0.00617284,0.037037037,0.061728395,0.086419753,0.046296296,0.067901235,0.077160494,0.00308642,0.033950617,0.058641975,0.046296296,0.037037037,0.052469136,0.024691358,0.055555556
1,0.096069869,0.087336245,0.048034934,0.052401747,0.03930131,0.013100437,0.021834061,0.065502183,0.043668122,0.061135371,0.03930131,0.056768559,0.004366812,0.030567686,0.096069869,0.030567686,0.030567686,0.104803493,0.021834061,0.056768559
1,0.034267913,0.076323988,0.140186916,0.020249221,0.057632399,0.017133956,0.048286604,0.042056075,0.020249221,0.021806854,0.073208723,0.028037383,0.018691589,0.034267913,0.051401869,0.101246106,0.03894081,0.065420561,0.066978193,0.043613707
1,0.049242424,0.106060606,0.060606061,0.026515152,0.053030303,0.026515152,0.03030303,0.071969697,0.041666667,0.053030303,0.034090909,0.060606061,0.018939394,0.041666667,0.049242424,0.045454545,0.060606061,0.045454545,0.041666667,0.083333333
1,0.0859375,0.0859375,0.05078125,0.02734375,0.0390625,0.015625,0.01171875,0.109375,0.12109375,0.03125,0.06640625,0.0546875,0.0078125,0.01171875,0.06640625,0.03125,0.03125,0.0546875,0.0390625,0.05859375
1,0.093939394,0.078787879,0.057575758,0.027272727,0.024242424,0.003030303,0.021212121,0.075757576,0.121212121,0.036363636,0.078787879,0.084848485,0,0.015151515,0.027272727,0.072727273,0.033333333,0.057575758,0.051515152,0.039393939
1,0.098236776,0.105793451,0.035264484,0.017632242,0.0302267,0.005037783,0.010075567,0.095717884,0.14861461,0.032745592,0.050377834,0.052896725,0.007556675,0.020151134,0.055415617,0.068010076,0.007556675,0.068010076,0.025188917,0.065491184
1,0.085714286,0.104761905,0.057142857,0.028571429,0.038095238,0.019047619,0.023809524,0.104761905,0.095238095,0.071428571,0.057142857,0.033333333,0,0.023809524,0.09047619,0.014285714,0.028571429,0.066666667,0.019047619,0.038095238
1,0.0625,0.067708333,0.104166667,0.026041667,0.036458333,0,0.026041667,0.098958333,0.114583333,0.015625,0.052083333,0.03125,0.015625,0.036458333,0.052083333,0.057291667,0.020833333,0.067708333,0.052083333,0.0625
1,0.056603774,0.101200686,0.056603774,0.024013722,0.061749571,0.015437393,0.042881647,0.048027444,0.080617496,0.056603774,0.039451115,0.046312178,0.015437393,0.032590051,0.087478559,0.034305317,0.041166381,0.080617496,0.018867925,0.060034305
1,0.042918455,0.13304721,0.0472103,0.021459227,0.021459227,0.008583691,0.025751073,0.08583691,0.072961373,0.021459227,0.051502146,0.051502146,0.017167382,0.021459227,0.08583691,0.060085837,0.0472103,0.081545064,0.0472103,0.055793991
1,0.047904192,0.101796407,0.077844311,0.023952096,0.047904192,0.011976048,0.041916168,0.041916168,0.05988024,0.011976048,0.083832335,0.023952096,0.005988024,0.05988024,0.005988024,0.083832335,0.047904192,0.101796407,0.071856287,0.047904192
1,0.084985836,0.067988669,0.056657224,0.036827195,0.050991501,0.008498584,0.033994334,0.076487252,0.09631728,0.050991501,0.042492918,0.045325779,0.016997167,0.011331445,0.042492918,0.07082153,0.031161473,0.076487252,0.033994334,0.065155807
1,0.060526316,0.126315789,0.026315789,0.023684211,0.034210526,0.002631579,0.026315789,0.076315789,0.086842105,0.084210526,0.068421053,0.039473684,0.002631579,0.028947368,0.081578947,0.023684211,0.021052632,0.086842105,0.010526316,0.089473684
1,0.098671727,0.055028463,0.043643264,0.019924099,0.018026565,0.006641366,0.009487666,0.090132827,0.132827324,0.068311195,0.065464896,0.05597723,0.0056926,0.016129032,0.067362429,0.068311195,0.033206831,0.072106262,0.022770398,0.05028463
1,0.071823204,0.08839779,0.055248619,0.027624309,0.046961326,0.013812155,0.035911602,0.080110497,0.107734807,0.044198895,0.052486188,0.038674033,0.013812155,0.024861878,0.038674033,0.052486188,0.038674033,0.052486188,0.046961326,0.069060773
1,0.107883817,0.089211618,0.074688797,0.018672199,0.043568465,0.008298755,0.026970954,0.070539419,0.049792531,0.026970954,0.053941909,0.041493776,0.010373444,0.026970954,0.074688797,0.056016598,0.041493776,0.082987552,0.03526971,0.060165975
1,0.067605634,0.095774648,0.076056338,0.025352113,0.036619718,0.005633803,0.014084507,0.047887324,0.107042254,0.028169014,0.03943662,0.033802817,0.008450704,0.022535211,0.030985915,0.123943662,0.028169014,0.098591549,0.042253521,0.067605634
1,0.050343249,0.118993135,0.054919908,0.020594966,0.044622426,0.017162471,0.036613272,0.04805492,0.053775744,0.036613272,0.054919908,0.046910755,0.018306636,0.026315789,0.044622426,0.091533181,0.036613272,0.102974828,0.050343249,0.04576659
1,0.057591623,0.129581152,0.083769634,0.006544503,0.039267016,0.001308901,0.02486911,0.045811518,0.060209424,0.041884817,0.082460733,0.044502618,0.018324607,0.028795812,0.023560209,0.090314136,0.030104712,0.078534031,0.069371728,0.043193717
1,0.058282209,0.107361963,0.073619632,0.036809816,0.042944785,0.006134969,0.027607362,0.061349693,0.070552147,0.04601227,0.052147239,0.018404908,0.012269939,0.024539877,0.030674847,0.098159509,0.049079755,0.076687117,0.052147239,0.055214724
1,0.054298643,0.119909502,0.076923077,0.015837104,0.054298643,0,0.038461538,0.06561086,0.058823529,0.020361991,0.070135747,0.029411765,0.018099548,0.024886878,0.042986425,0.074660633,0.049773756,0.088235294,0.042986425,0.054298643
1,0.043424318,0.091811414,0.075682382,0.022332506,0.049627792,0.021091811,0.043424318,0.047146402,0.078163772,0.045905707,0.045905707,0.042183623,0.014888337,0.02853598,0.038461538,0.089330025,0.037220844,0.08560794,0.058312655,0.040942928
1,0.065857886,0.102253033,0.065857886,0.022530329,0.058925477,0.003466205,0.022530329,0.065857886,0.064124783,0.043327556,0.046793761,0.032928943,0.013864818,0.024263432,0.057192374,0.090121317,0.027729636,0.095320624,0.03812825,0.058925477
1,0.080519481,0.07012987,0.064935065,0.015584416,0.041558442,0.002597403,0.044155844,0.080519481,0.077922078,0.041558442,0.072727273,0.057142857,0.015584416,0.023376623,0.033766234,0.083116883,0.033766234,0.072727273,0.031168831,0.057142857
1,0.072186837,0.129511677,0.033970276,0.014861996,0.027600849,0.004246285,0.016985138,0.106157113,0.178343949,0.053078556,0.042462845,0.038216561,0.004246285,0.033970276,0.089171975,0.014861996,0.031847134,0.048832272,0.016985138,0.042462845
1,0.068848758,0.090293454,0.068848758,0.022573363,0.041760722,0.011286682,0.021444695,0.097065463,0.072234763,0.020316027,0.069977427,0.050790068,0.007900677,0.030474041,0.060948081,0.057562077,0.030474041,0.065462754,0.039503386,0.072234763
1,0.098404255,0.058510638,0.07712766,0.037234043,0.037234043,0.010638298,0.015957447,0.127659574,0.079787234,0.053191489,0.037234043,0.066489362,0.026595745,0.02393617,0.037234043,0.04787234,0.029255319,0.058510638,0.029255319,0.04787234
1,0.033860045,0.090293454,0.081264108,0.031602709,0.040632054,0.013544018,0.038374718,0.090293454,0.088036117,0.051918736,0.045146727,0.036117381,0.004514673,0.031602709,0.079006772,0.038374718,0.038374718,0.065462754,0.036117381,0.065462754
1,0.078616352,0.106918239,0.037735849,0.01572327,0.053459119,0.025157233,0.050314465,0.06918239,0.091194969,0.044025157,0.031446541,0.062893082,0.006289308,0.022012579,0.053459119,0.034591195,0.050314465,0.075471698,0.037735849,0.053459119
1,0.08839779,0.135359116,0.046961326,0.022099448,0.027624309,0.005524862,0.024861878,0.096685083,0.113259669,0.041436464,0.049723757,0.052486188,0.016574586,0.019337017,0.055248619,0.035911602,0.03038674,0.060773481,0.024861878,0.052486188
1,0.072463768,0.028985507,0.057971014,0.028985507,0.101449275,0.014492754,0,0.115942029,0.043478261,0.014492754,0.072463768,0.057971014,0,0.014492754,0.028985507,0.086956522,0.115942029,0.057971014,0.028985507,0.057971014
1,0.047021944,0.094043887,0.106583072,0.018808777,0.040752351,0.003134796,0.043887147,0.084639498,0.059561129,0.02507837,0.053291536,0.059561129,0.012539185,0.02507837,0.02507837,0.119122257,0.012539185,0.05015674,0.081504702,0.037617555
1,0.060240964,0.102409639,0.048192771,0.022088353,0.032128514,0.012048193,0.016064257,0.088353414,0.134538153,0.06626506,0.042168675,0.072289157,0.010040161,0.034136546,0.080321285,0.008032129,0.03815261,0.044176707,0.014056225,0.074297189
1,0.04822335,0.111675127,0.053299492,0.038071066,0.038071066,0.007614213,0.020304569,0.098984772,0.11928934,0.043147208,0.038071066,0.065989848,0.012690355,0.017766497,0.065989848,0.038071066,0.030456853,0.07106599,0.027918782,0.053299492
1,0.109489051,0.074817518,0.058394161,0.040145985,0.012773723,0,0.012773723,0.105839416,0.131386861,0.025547445,0.032846715,0.054744526,0.005474453,0.005474453,0.047445255,0.072992701,0.032846715,0.078467153,0.034671533,0.062043796
1,0.093023256,0.109634551,0.063122924,0.026578073,0.013289037,0.006644518,0.033222591,0.063122924,0.106312292,0.029900332,0.059800664,0.049833887,0.013289037,0.03986711,0.029900332,0.059800664,0.03986711,0.059800664,0.03986711,0.063122924
1,0.050373134,0.11380597,0.029850746,0.018656716,0.039179104,0.024253731,0.039179104,0.089552239,0.108208955,0.067164179,0.044776119,0.050373134,0.001865672,0.027985075,0.080223881,0.029850746,0.024253731,0.083955224,0.020522388,0.055970149
1,0.075581395,0.104651163,0.066860465,0.037790698,0.040697674,0,0.011627907,0.072674419,0.081395349,0.037790698,0.058139535,0.063953488,0.005813953,0.029069767,0.066860465,0.055232558,0.029069767,0.075581395,0.031976744,0.055232558
1,0.081632653,0.107142857,0.051020408,0.015306122,0.038265306,0.017857143,0.025510204,0.107142857,0.068877551,0.058673469,0.06122449,0.033163265,0.00255102,0.025510204,0.084183673,0.025510204,0.058673469,0.033163265,0.015306122,0.089285714
1,0.069230769,0.134615385,0.030769231,0.019230769,0.026923077,0.011538462,0.030769231,0.076923077,0.115384615,0.053846154,0.026923077,0.053846154,0.019230769,0.026923077,0.092307692,0.015384615,0.046153846,0.073076923,0.007692308,0.069230769
1,0.07518797,0.140350877,0.030075188,0.010025063,0.030075188,0.015037594,0.022556391,0.090225564,0.13283208,0.045112782,0.050125313,0.032581454,0.015037594,0.030075188,0.080200501,0.022556391,0.037593985,0.055137845,0.01754386,0.067669173
1,0.080645161,0.10483871,0.072580645,0.048387097,0.048387097,0.008064516,0.008064516,0.064516129,0.088709677,0.032258065,0.016129032,0.072580645,0,0.016129032,0.064516129,0.064516129,0.024193548,0.056451613,0.048387097,0.080645161
1,0.083969466,0.106870229,0.034351145,0.026717557,0.026717557,0.007633588,0.015267176,0.061068702,0.080152672,0.015267176,0.064885496,0.034351145,0.003816794,0.034351145,0.072519084,0.038167939,0.08778626,0.091603053,0.026717557,0.08778626
1,0.045652174,0.115217391,0.063043478,0.019565217,0.043478261,0.006521739,0.039130435,0.065217391,0.065217391,0.043478261,0.065217391,0.047826087,0.017391304,0.02826087,0.093478261,0.015217391,0.056521739,0.054347826,0.030434783,0.084782609
1,0.070175439,0.105263158,0.052631579,0.029239766,0.058479532,0.01754386,0.023391813,0.128654971,0.064327485,0.046783626,0.046783626,0.046783626,0.01754386,0.023391813,0.058479532,0.040935673,0.029239766,0.046783626,0.035087719,0.058479532
1,0.082039911,0.106430155,0.046563193,0.015521064,0.053215078,0.006651885,0.022172949,0.099778271,0.10864745,0.033259424,0.039911308,0.055432373,0.00886918,0.024390244,0.070953437,0.044345898,0.026607539,0.068736142,0.024390244,0.062084257
1,0.06557377,0.154098361,0.029508197,0.013114754,0.029508197,0.003278689,0.016393443,0.06557377,0.095081967,0.075409836,0.045901639,0.039344262,0.019672131,0.036065574,0.114754098,0.029508197,0.036065574,0.049180328,0.013114754,0.068852459
1,0.07761194,0.105970149,0.056716418,0.017910448,0.034328358,0.001492537,0.03880597,0.055223881,0.079104478,0.047761194,0.056716418,0.049253731,0.001492537,0.01641791,0.092537313,0.040298507,0.040298507,0.089552239,0.026865672,0.071641791
1,0.062295082,0.114754098,0.042622951,0.036065574,0.042622951,0.009836066,0.019672131,0.072131148,0.114754098,0.039344262,0.059016393,0.029508197,0.013114754,0.039344262,0.078688525,0.026229508,0.036065574,0.075409836,0.02295082,0.06557377
1,0.05859375,0.125,0.041015625,0.0078125,0.029296875,0.017578125,0.037109375,0.078125,0.11328125,0.048828125,0.0625,0.03515625,0.009765625,0.044921875,0.0859375,0.033203125,0.041015625,0.064453125,0.017578125,0.048828125
1,0.083815029,0.083815029,0.075144509,0.023121387,0.020231214,0.002890173,0.023121387,0.10982659,0.10982659,0.031791908,0.049132948,0.043352601,0.005780347,0.00867052,0.046242775,0.069364162,0.046242775,0.072254335,0.034682081,0.060693642
1,0.074733096,0.099644128,0.060498221,0.03202847,0.06405694,0,0.014234875,0.071174377,0.09252669,0.049822064,0.042704626,0.03202847,0.021352313,0.021352313,0.046263345,0.067615658,0.053380783,0.071174377,0.03202847,0.053380783
1,0.064864865,0.081081081,0.059459459,0.037837838,0.016216216,0,0.016216216,0.048648649,0.135135135,0.027027027,0.043243243,0.07027027,0,0.010810811,0.075675676,0.081081081,0.043243243,0.102702703,0.021621622,0.064864865
1,0.090909091,0.055944056,0.062937063,0.027972028,0.055944056,0,0.013986014,0.062937063,0.146853147,0.027972028,0.062937063,0.041958042,0.006993007,0.013986014,0.06993007,0.062937063,0.020979021,0.097902098,0.020979021,0.055944056
1,0.079625293,0.086651054,0.042154567,0.039812646,0.056206089,0.00234192,0.028103044,0.119437939,0.107728337,0.053864169,0.058548009,0.056206089,0.011709602,0.028103044,0.044496487,0.035128806,0.021077283,0.056206089,0.021077283,0.051522248
1,0.060810811,0.148648649,0.023648649,0.02027027,0.050675676,0.02027027,0.013513514,0.070945946,0.141891892,0.047297297,0.057432432,0.054054054,0.013513514,0.037162162,0.091216216,0.006756757,0.030405405,0.067567568,0.010135135,0.033783784
1,0.049438202,0.134831461,0.049438202,0.024719101,0.026966292,0.002247191,0.020224719,0.069662921,0.105617978,0.051685393,0.038202247,0.038202247,0.008988764,0.011235955,0.098876404,0.042696629,0.049438202,0.087640449,0.024719101,0.065168539
1,0.126865672,0.097014925,0.029850746,0.044776119,0.037313433,0,0.02238806,0.067164179,0.082089552,0.007462687,0.029850746,0.029850746,0.007462687,0.052238806,0.067164179,0.067164179,0.029850746,0.111940299,0.02238806,0.067164179
1,0.081339713,0.100478469,0.04784689,0.026315789,0.035885167,0.016746411,0.026315789,0.086124402,0.064593301,0.052631579,0.059808612,0.062200957,0.016746411,0.0215311,0.064593301,0.045454545,0.0215311,0.076555024,0.035885167,0.057416268
1,0.05952381,0.089285714,0.050595238,0.041666667,0.038690476,0.008928571,0.035714286,0.053571429,0.095238095,0.038690476,0.044642857,0.056547619,0.008928571,0.038690476,0.050595238,0.068452381,0.032738095,0.083333333,0.050595238,0.053571429
1,0.080645161,0.077419355,0.077419355,0.022580645,0.022580645,0.009677419,0.022580645,0.103225806,0.129032258,0.064516129,0.032258065,0.041935484,0.006451613,0.006451613,0.05483871,0.058064516,0.035483871,0.077419355,0.022580645,0.05483871
1,0.082969432,0.109170306,0.069868996,0.030567686,0.017467249,0.008733624,0.030567686,0.082969432,0.069868996,0.048034934,0.026200873,0.065502183,0.004366812,0.017467249,0.082969432,0.043668122,0.034934498,0.091703057,0.017467249,0.065502183
1,0.082644628,0.095041322,0.08677686,0.02892562,0.012396694,0.004132231,0.020661157,0.045454545,0.095041322,0.012396694,0.05785124,0.024793388,0.008264463,0.024793388,0.099173554,0.033057851,0.053719008,0.095041322,0.041322314,0.078512397
1,0.107317073,0.107317073,0.043902439,0.034146341,0.03902439,0.004878049,0.004878049,0.087804878,0.165853659,0.073170732,0.03902439,0.03902439,0.019512195,0.004878049,0.029268293,0.063414634,0.019512195,0.048780488,0.024390244,0.043902439
1,0.082417582,0.08974359,0.065934066,0.027472527,0.02014652,0.02014652,0.025641026,0.082417582,0.091575092,0.049450549,0.086080586,0.049450549,0.014652015,0.032967033,0.047619048,0.042124542,0.018315018,0.058608059,0.04029304,0.054945055
1,0.062686567,0.08358209,0.028358209,0.019402985,0.020895522,0.028358209,0.02238806,0.074626866,0.135820896,0.03880597,0.07761194,0.065671642,0.013432836,0.037313433,0.06119403,0.028358209,0.026865672,0.071641791,0.023880597,0.079104478
1,0.071691176,0.102941176,0.055147059,0.018382353,0.036764706,0.009191176,0.033088235,0.091911765,0.112132353,0.033088235,0.047794118,0.064338235,0.020220588,0.023897059,0.025735294,0.075367647,0.023897059,0.049632353,0.040441176,0.064338235
1,0.051546392,0.103092784,0.056701031,0.036082474,0.054123711,0.012886598,0.015463918,0.072164948,0.056701031,0.043814433,0.043814433,0.056701031,0.005154639,0.015463918,0.036082474,0.072164948,0.048969072,0.067010309,0.085051546,0.067010309
1,0.072351421,0.129198966,0.054263566,0.023255814,0.023255814,0.005167959,0.025839793,0.043927649,0.098191214,0.046511628,0.056847545,0.043927649,0.012919897,0.036175711,0.051679587,0.041343669,0.074935401,0.064599483,0.054263566,0.041343669
1,0.049844237,0.118380062,0.059190031,0.015576324,0.043613707,0.00623053,0.037383178,0.068535826,0.062305296,0.043613707,0.07165109,0.024922118,0.024922118,0.043613707,0.07788162,0.046728972,0.031152648,0.07788162,0.052959502,0.043613707
1,0.084337349,0.087349398,0.090361446,0.018072289,0.03313253,0.009036145,0.030120482,0.075301205,0.069277108,0.024096386,0.063253012,0.069277108,0.009036145,0.012048193,0.030120482,0.108433735,0.012048193,0.048192771,0.063253012,0.063253012
1,0.065822785,0.13164557,0.027848101,0.02278481,0.035443038,0.015189873,0.025316456,0.086075949,0.141772152,0.043037975,0.06835443,0.048101266,0.010126582,0.037974684,0.060759494,0.017721519,0.040506329,0.043037975,0.020253165,0.058227848
1,0.075709779,0.126182965,0.052050473,0.029968454,0.039432177,0.003154574,0.017350158,0.094637224,0.072555205,0.042586751,0.048895899,0.059936909,0.009463722,0.029968454,0.077287066,0.044164038,0.029968454,0.086750789,0.011041009,0.048895899
1,0.114754098,0.081967213,0.040983607,0.024590164,0.049180328,0.016393443,0.008196721,0.114754098,0.106557377,0.040983607,0.032786885,0.073770492,0,0.016393443,0.073770492,0.040983607,0.016393443,0.06557377,0.049180328,0.032786885
1,0.083700441,0.105726872,0.039647577,0.030837004,0.022026432,0.008810573,0.017621145,0.057268722,0.083700441,0.017621145,0.066079295,0.030837004,0,0.030837004,0.074889868,0.035242291,0.092511013,0.088105727,0.026431718,0.088105727
1,0.081841432,0.094629156,0.066496164,0.015345269,0.038363171,0.017902813,0.025575448,0.104859335,0.079283887,0.05370844,0.04859335,0.046035806,0.002557545,0.028132992,0.074168798,0.020460358,0.056265985,0.05370844,0.023017903,0.069053708
1,0.058125741,0.1257414,0.043890866,0.016607355,0.045077106,0.017793594,0.045077106,0.0628707,0.06405694,0.036773428,0.067615658,0.03084223,0.017793594,0.039145907,0.06405694,0.037959668,0.059311981,0.059311981,0.043890866,0.06405694
1,0.095846645,0.092651757,0.067092652,0.022364217,0.03514377,0.009584665,0.025559105,0.067092652,0.118210863,0.047923323,0.028753994,0.057507987,0.006389776,0.012779553,0.038338658,0.067092652,0.038338658,0.057507987,0.041533546,0.07028754
1,0.104477612,0.076492537,0.054104478,0.02238806,0.02238806,0.001865672,0.009328358,0.087686567,0.108208955,0.048507463,0.069029851,0.054104478,0,0.007462687,0.046641791,0.054104478,0.065298507,0.072761194,0.037313433,0.057835821
1,0.059838895,0.107019563,0.047180667,0.02301496,0.046029919,0.014959724,0.035673188,0.043728423,0.100115075,0.042577675,0.047180667,0.057537399,0.009205984,0.025316456,0.060989643,0.04027618,0.048331415,0.069044879,0.050632911,0.071346375
1,0.09921671,0.075718016,0.057441253,0.041775457,0.033942559,0,0.007832898,0.109660574,0.122715405,0.039164491,0.031331593,0.062663185,0,0.007832898,0.046997389,0.044386423,0.036553525,0.067885117,0.041775457,0.07310705
2,0.067307692,0.115384615,0.048076923,0.048076923,0.009615385,0.019230769,0,0.086538462,0.163461538,0.086538462,0.038461538,0.028846154,0.019230769,0.019230769,0,0.096153846,0.028846154,0.067307692,0.028846154,0.028846154
2,0.046875,0.109375,0.03125,0.03125,0.03125,0,0.015625,0.0234375,0.1640625,0.03125,0.0625,0.0390625,0,0.015625,0.0390625,0.109375,0.046875,0.0625,0.046875,0.09375
2,0.049180328,0.057377049,0.040983607,0.032786885,0.024590164,0.024590164,0.008196721,0.073770492,0.204918033,0.057377049,0.049180328,0.049180328,0.032786885,0.008196721,0.040983607,0.06557377,0.040983607,0.032786885,0.049180328,0.057377049
2,0.093959732,0.080536913,0.026845638,0.053691275,0.026845638,0.013422819,0.026845638,0.080536913,0.134228188,0.020134228,0.060402685,0.067114094,0.020134228,0.033557047,0.006711409,0.093959732,0.033557047,0.040268456,0.033557047,0.053691275
2,0.057803468,0.10982659,0.028901734,0.028901734,0.034682081,0.005780347,0.011560694,0.132947977,0.104046243,0.052023121,0.040462428,0.069364162,0.011560694,0.063583815,0.011560694,0.069364162,0.034682081,0.028901734,0.046242775,0.057803468
2,0.106321839,0.074712644,0.037356322,0.022988506,0.031609195,0.002873563,0.034482759,0.086206897,0.109195402,0.037356322,0.048850575,0.100574713,0.005747126,0.00862069,0.022988506,0.068965517,0.037356322,0.020114943,0.066091954,0.077586207
2,0.053846154,0.088461538,0.057692308,0.015384615,0.053846154,0.003846154,0.030769231,0.080769231,0.115384615,0.034615385,0.057692308,0.053846154,0.007692308,0.003846154,0.034615385,0.096153846,0.046153846,0.065384615,0.030769231,0.069230769
2,0.082066869,0.069908815,0.051671733,0.039513678,0.039513678,0.015197568,0.018237082,0.09118541,0.11550152,0.045592705,0.048632219,0.051671733,0.003039514,0.012158055,0.024316109,0.097264438,0.036474164,0.063829787,0.030395137,0.063829787
2,0.10472973,0.094594595,0.047297297,0.023648649,0.023648649,0,0.010135135,0.081081081,0.152027027,0.030405405,0.037162162,0.050675676,0,0.010135135,0.02027027,0.094594595,0.057432432,0.033783784,0.054054054,0.074324324
